0.0675,0,0,,,0,0,,RADIUS (m):,0.0675
0.047729708,0.047729708,0,,,45,0.785398163,,,0.0675
1.21156E-10,0.0675,0,,,90,1.570796325,,,0.0675
-0.047729708,0.047729708,0,,,135,2.356194488,,,0.0675
-0.0675,2.42311E-10,0,,,180,3.14159265,,,0.0675
-0.047729708,-0.047729708,0,,,225,3.926990813,,,0.0675
-3.63467E-10,-0.0675,0,,,270,4.712388975,,,0.0675
0.047729707,-0.047729708,0,,,315,5.497787138,,,0.0675
