-0.070000,-0.070000,-9.864479
-0.070000,-0.067500,-10.284611
-0.070000,-0.065000,-10.257958
-0.070000,-0.062500,-9.834279
-0.070000,-0.060000,-9.085707
-0.070000,-0.057500,-8.102263
-0.070000,-0.055000,-6.987114
-0.070000,-0.052500,-5.850212
-0.070000,-0.050000,-4.798874
-0.070000,-0.047500,-3.925965
-0.070000,-0.045000,-3.298874
-0.070000,-0.042500,-2.952654
-0.070000,-0.040000,-2.888608
-0.070000,-0.037500,-3.077539
-0.070000,-0.035000,-3.466123
-0.070000,-0.032500,-3.984963
-0.070000,-0.030000,-4.557221
-0.070000,-0.027500,-5.106971
-0.070000,-0.025000,-5.566638
-0.070000,-0.022500,-5.883031
-0.070000,-0.020000,-6.021679
-0.070000,-0.017500,-5.969397
-0.070000,-0.015000,-5.735310
-0.070000,-0.012500,-5.350972
-0.070000,-0.010000,-4.870875
-0.070000,-0.007500,-4.375671
-0.070000,-0.005000,-3.981198
-0.070000,-0.002500,-3.850673
-0.070000,0.000000,-4.175721
-0.070000,0.002500,-5.065344
-0.070000,0.005000,-6.438456
-0.070000,0.007500,-8.094506
-0.070000,0.010000,-9.829651
-0.070000,0.012500,-11.473972
-0.070000,0.015000,-12.890049
-0.070000,0.017500,-13.968420
-0.070000,0.020000,-14.626166
-0.070000,0.022500,-14.807401
-0.070000,0.025000,-14.484233
-0.070000,0.027500,-13.657297
-0.070000,0.030000,-12.355453
-0.070000,0.032500,-10.634443
-0.070000,0.035000,-8.574454
-0.070000,0.037500,-6.276659
-0.070000,0.040000,-3.858828
-0.070000,0.042500,-1.450153
-0.070000,0.045000,0.814588
-0.070000,0.047500,2.801552
-0.070000,0.050000,4.385214
-0.070000,0.052500,5.456970
-0.070000,0.055000,5.934986
-0.070000,0.057500,5.774213
-0.070000,0.060000,4.974231
-0.070000,0.062500,3.582607
-0.070000,0.065000,1.693132
-0.070000,0.067500,-0.560074
-0.067500,-0.070000,-10.100472
-0.067500,-0.067500,-10.494031
-0.067500,-0.065000,-10.387258
-0.067500,-0.062500,-9.830100
-0.067500,-0.060000,-8.895536
-0.067500,-0.057500,-7.676168
-0.067500,-0.055000,-6.281641
-0.067500,-0.052500,-4.834036
-0.067500,-0.050000,-3.457139
-0.067500,-0.047500,-2.260046
-0.067500,-0.045000,-1.321846
-0.067500,-0.042500,-0.683627
-0.067500,-0.040000,-0.348526
-0.067500,-0.037500,-0.287169
-0.067500,-0.035000,-0.445837
-0.067500,-0.032500,-0.755656
-0.067500,-0.030000,-1.141834
-0.067500,-0.027500,-1.532239
-0.067500,-0.025000,-1.864815
-0.067500,-0.022500,-2.093407
-0.067500,-0.020000,-2.191780
-0.067500,-0.017500,-2.155801
-0.067500,-0.015000,-2.004020
-0.067500,-0.012500,-1.777196
-0.067500,-0.010000,-1.537594
-0.067500,-0.007500,-1.368835
-0.067500,-0.005000,-1.375585
-0.067500,-0.002500,-1.676946
-0.067500,0.000000,-2.379169
-0.067500,0.002500,-3.523489
-0.067500,0.005000,-5.049756
-0.067500,0.007500,-6.818720
-0.067500,0.010000,-8.663394
-0.067500,0.012500,-10.423802
-0.067500,0.015000,-11.960506
-0.067500,0.017500,-13.158806
-0.067500,0.020000,-13.930591
-0.067500,0.022500,-14.215758
-0.067500,0.025000,-13.983273
-0.067500,0.027500,-13.231588
-0.067500,0.030000,-11.988144
-0.067500,0.032500,-10.307858
-0.067500,0.035000,-8.270563
-0.067500,0.037500,-5.977461
-0.067500,0.040000,-3.546741
-0.067500,0.042500,-1.108524
-0.067500,0.045000,1.200661
-0.067500,0.047500,3.243848
-0.067500,0.050000,4.890343
-0.067500,0.052500,6.024078
-0.067500,0.055000,6.554471
-0.067500,0.057500,6.428803
-0.067500,0.060000,5.642154
-0.067500,0.062500,4.240852
-0.067500,0.065000,2.319274
-0.067500,0.067500,0.012645
-0.065000,-0.070000,-10.436186
-0.065000,-0.067500,-10.776763
-0.065000,-0.065000,-10.560372
-0.065000,-0.062500,-9.838118
-0.065000,-0.060000,-8.684370
-0.065000,-0.057500,-7.194289
-0.065000,-0.055000,-5.484778
-0.065000,-0.052500,-3.694070
-0.065000,-0.050000,-1.969028
-0.065000,-0.047500,-0.439453
-0.065000,-0.045000,0.804192
-0.065000,-0.042500,1.718197
-0.065000,-0.040000,2.301477
-0.065000,-0.037500,2.586672
-0.065000,-0.035000,2.630040
-0.065000,-0.032500,2.501377
-0.065000,-0.030000,2.274463
-0.065000,-0.027500,2.018462
-0.065000,-0.025000,1.790674
-0.065000,-0.022500,1.630996
-0.065000,-0.020000,1.558309
-0.065000,-0.017500,1.568831
-0.065000,-0.015000,1.636250
-0.065000,-0.012500,1.713311
-0.065000,-0.010000,1.734481
-0.065000,-0.007500,1.619754
-0.065000,-0.005000,1.280925
-0.065000,-0.002500,0.633748
-0.065000,0.000000,-0.380571
-0.065000,0.002500,-1.769049
-0.065000,0.005000,-3.472675
-0.065000,0.007500,-5.377036
-0.065000,0.010000,-7.338872
-0.065000,0.012500,-9.210915
-0.065000,0.015000,-10.857650
-0.065000,0.017500,-12.163856
-0.065000,0.020000,-13.039294
-0.065000,0.022500,-13.421514
-0.065000,0.025000,-13.277453
-0.065000,0.027500,-12.603976
-0.065000,0.030000,-11.427366
-0.065000,0.032500,-9.801709
-0.065000,0.035000,-7.806245
-0.065000,0.037500,-5.541741
-0.065000,0.040000,-3.126081
-0.065000,0.042500,-0.689288
-0.065000,0.045000,1.631717
-0.065000,0.047500,3.698380
-0.065000,0.050000,5.376039
-0.065000,0.052500,6.541219
-0.065000,0.055000,7.093610
-0.065000,0.057500,6.972778
-0.065000,0.060000,6.171683
-0.065000,0.062500,4.738730
-0.065000,0.065000,2.770878
-0.065000,0.067500,0.404625
-0.062500,-0.070000,-10.853040
-0.062500,-0.067500,-11.104105
-0.062500,-0.065000,-10.739080
-0.062500,-0.062500,-9.811994
-0.062500,-0.060000,-8.400144
-0.062500,-0.057500,-6.601502
-0.062500,-0.055000,-4.540408
-0.062500,-0.052500,-2.377131
-0.062500,-0.050000,-0.292408
-0.062500,-0.047500,1.559186
-0.062500,-0.045000,3.080884
-0.062500,-0.042500,4.233588
-0.062500,-0.040000,5.023524
-0.062500,-0.037500,5.489607
-0.062500,-0.035000,5.692262
-0.062500,-0.032500,5.703197
-0.062500,-0.030000,5.595982
-0.062500,-0.027500,5.437650
-0.062500,-0.025000,5.281716
-0.062500,-0.022500,5.162988
-0.062500,-0.020000,5.094398
-0.062500,-0.017500,5.065970
-0.062500,-0.015000,5.045796
-0.062500,-0.012500,4.982876
-0.062500,-0.010000,4.811646
-0.062500,-0.007500,4.458377
-0.062500,-0.005000,3.850146
-0.062500,-0.002500,2.927355
-0.062500,0.000000,1.659368
-0.062500,0.002500,0.058970
-0.062500,0.005000,-1.811849
-0.062500,0.007500,-3.849134
-0.062500,0.010000,-5.923484
-0.062500,0.012500,-7.898051
-0.062500,0.015000,-9.642912
-0.062500,0.017500,-11.044876
-0.062500,0.020000,-12.013771
-0.062500,0.022500,-12.486355
-0.062500,0.025000,-12.428510
-0.062500,0.027500,-11.836063
-0.062500,0.030000,-10.734339
-0.062500,0.032500,-9.176550
-0.062500,0.035000,-7.241086
-0.062500,0.037500,-5.027836
-0.062500,0.040000,-2.653716
-0.062500,0.042500,-0.247680
-0.062500,0.045000,2.054367
-0.062500,0.047500,4.114167
-0.062500,0.050000,5.794761
-0.062500,0.052500,6.964787
-0.062500,0.055000,7.510738
-0.062500,0.057500,7.363284
-0.062500,0.060000,6.518537
-0.062500,0.062500,5.032936
-0.062500,0.065000,3.007853
-0.062500,0.067500,0.579843
-0.060000,-0.070000,-11.328619
-0.060000,-0.067500,-11.445684
-0.060000,-0.065000,-10.884926
-0.060000,-0.062500,-9.705342
-0.060000,-0.060000,-7.990018
-0.060000,-0.057500,-5.841584
-0.060000,-0.055000,-3.391428
-0.060000,-0.052500,-0.831811
-0.060000,-0.050000,1.603591
-0.060000,-0.047500,3.738775
-0.060000,-0.045000,5.486460
-0.060000,-0.042500,6.822370
-0.060000,-0.040000,7.763988
-0.060000,-0.037500,8.357553
-0.060000,-0.035000,8.667816
-0.060000,-0.032500,8.768537
-0.060000,-0.030000,8.733482
-0.060000,-0.027500,8.628324
