0.0775,0,0,,,0,0,,RADIUS (m):,0.0775
0.054800776,0.054800775,0,,,45,0.785398163,,,0.0775
1.39104E-10,0.0775,0,,,90,1.570796325,,,0.0775
-0.054800775,0.054800776,0,,,135,2.356194488,,,0.0775
-0.0775,2.78209E-10,0,,,180,3.14159265,,,0.0775
-0.054800776,-0.054800775,0,,,225,3.926990813,,,0.0775
-4.17313E-10,-0.0775,0,,,270,4.712388975,,,0.0775
0.054800775,-0.054800776,0,,,315,5.497787138,,,0.0775
