0.000241749395094374 + -0.000378364831550046i,5.32869579322431E-05 + -0.00010584833684804i,4.7183682372189344E-05 + -2.5146563513641323E-06i,-1.7515564286912313E-05 + -3.198218532223628E-05i,0.00023117422194660124 + 3.706382890841232E-05i,2.410070520888333E-05 + -5.582647464925297E-05i,-3.712883596198003E-05 + -8.386324955349706E-05i,-0.00028603720947189377 + -0.00025850496229559234i,-5.6441732306959203E-05 + -0.00010837738866374726i,-0.00010805031557935674 + -7.257064089864041E-05i,0.00016188944741872928 + -6.321917396790434E-05i,-0.0002492983510763631 + -1.9601301050823226E-06i,1.4317882906759285E-05 + -0.00020559612922373848i,-0.0003672357979657123 + -0.0002304205347324147i,0.00027863333418610834 + -8.847350517641343E-05i,-0.00023086457198478208 + -0.00011114827428180224i,0.00022001496338537499 + -5.845999631891629E-05i,-0.0001347095831443946 + -0.00013439734811491132i,0.0006356142570615943 + -0.0002471175721378324i,0.0002340357025784821 + -0.0002955862556959712i,4.7449793847153993E-05 + -0.00029186466805702997i,-9.644352192750123E-05 + -0.0002883588857796218i,-5.713428395818189E-05 + 4.336742315872937E-05i,-0.00039067776424297736 + 0.00014662724256798968i,0.00016527385314507313 + 0.00029591279428674825i,-0.0003378440688029678 + 0.00016841294582813508i,0.00013138899111571567 + -0.00010707979621742131i,-0.0003415462383967115 + -0.00011391035638406173i,-0.00011559790640340882 + 0.0002768966537664154i,-0.0005203164051941845 + 0.00011027742359966485i,2.001802611221995E-05 + 0.0001419707322305785i,-0.0003749930627859086 + 3.023096006497252E-05i,0.0004842308922290126 + -0.0006988217832467486i,0.00013589531791077716 + -0.0006455961445359092i,0.000293870774528297 + -0.0002017189441012326i,-0.00021310077753220358 + -0.00021646765965922096i,0.00025179161827468163 + 2.4935521591251474E-05i,-8.774776030111133E-05 + 9.093335424368635E-06i,-2.6300979361182074E-06 + -0.00017933912316967068i,-0.0002490289491606169 + -0.00016249160986031523i,0.0002866757182097499 + 0.00014163766198793348i,-0.00018650805948692068 + 7.98411421784459E-05i,0.00012434648168880148 + -0.0003810381744781787i,-0.00031915430670580516 + -0.0002869579674312591i,-3.6539189323788604E-05 + -4.4376707979866074E-05i,-0.0002496750075062772 + -5.00273727004933E-05i,-9.122231583130629E-06 + -0.00023262176553644272i,-0.00016849804627839613 + -0.00037111565040645345i,4.088278835134349E-05 + 8.320823811197456E-05i,-0.0002763075502784851 + -8.087759411742037E-05i,0.0004943978716746902 + -0.0001684882823523995i,-3.186769897623531E-05 + -0.00015131701558905193i,7.728069964747509E-05 + -0.0004733668153136222i,-0.00027730953973714815 + -0.0004568147749045521i,0.0004523304710818623 + 0.00041616364650566665i,5.409773884114543E-05 + 0.00044319449336839204i,5.2704799783258666E-05 + -0.00010364935757617068i,-0.0004411110138374051 + 0.00010401897400624338i,-0.0002841129074561721 + 0.0002424044794365999i,-0.0005777152381250269 + 7.925673083814124E-05i,-9.899865979995198E-06 + 0.00030484992956691156i,-0.0004969200991752885 + 0.0002423395508901304i,0.0002755262490631914 + -0.0001195652006020932i,-0.00023564254817066684 + -6.781937904158224E-05i,0.00047213772806197694 + 3.206700022374192E-05i,9.670790307376585E-05 + -1.5012061940437987E-05i,-0.00015733807667616772 + -8.33352224312894E-05i,-0.0006454587442637639 + -6.689670631382093E-05i,0.000350500527153686 + -0.00029552248339115875i,2.3719344786553262E-05 + -0.00016037093367481605i,-0.00021312619504920664 + -4.5504131088433745E-05i,-0.0005462492516634703 + 6.0824228680216445E-05i,0.00016002843419938014 + 0.00013789290803452767i,-0.0003811918742362359 + 0.00019391580086470736i,4.4319174950318827E-05 + 0.0002875847920265271i,-0.00039644577470790264 + 0.0002618800862912618i,0.00030167243936304254 + 5.9001956076616456E-05i,-5.392484641040488E-05 + -4.3866590079304656E-05i,7.175766138680651E-05 + -0.00040099826770095983i,-0.0003659808324999456 + -0.0004228025739046473i,0.0002821560035850769 + 0.00014453950215516904i,-0.00011295838603894664 + 0.00011920895478732322i,0.00021830168357926105 + -0.00032360876461287564i,-0.0003262009740073691 + -0.0001923399930198112i,7.05631805107415E-05 + -1.4680752478679878E-05i,-0.00027270377251362773 + 0.00016060575080364319i,-5.015519524914417E-05 + -0.00026465304370550244i,-0.0003426143841897292 + -1.1444361915890915E-05i,0.0003965698056495511 + -3.310708052986516E-05i,-4.0383553729728935E-05 + -0.00015522554773437114i,-1.8183702312579548E-05 + 0.00010673583731157762i,-0.0003499891934958207 + 3.444717119578356E-05i,-0.00013840581673374024 + 9.067546267966073E-05i,-0.00041745388269804934 + 0.00018104156215915078i,-0.00018450017703343518 + 2.8192162764743734E-05i,-0.0005213280773469162 + 0.00012013028863737389i,0.00011652132038421063 + -0.0006575970325583615i,-0.0001400442328772269 + -0.0005289986650401273i,0.00021043155101835152 + -0.0003010927219571186i,1.864588997991759E-06 + -1.6599826873236563E-05i,0.00018948371916647304 + 0.00013940909674670505i,-0.0001671434681856264 + 0.0002494920086348124i,-0.00013488291541490418 + -1.1858465360782411E-05i,-0.0006048116721406834 + -9.701827076799114E-05i,0.0004822773052429001 + 5.5883089146523415E-05i,-7.713216147486056E-05 + 0.00022777205453311636i,0.00016867850286771767 + -0.0001196390894388144i,-5.305829614479389E-05 + -0.000118014201955769i,0.00014709092625355078 + 0.00018111475389321894i,-0.0002160422786758293 + 0.0002573805722057055i,-0.0003024403642497897 + 8.769806208662862E-05i,-0.000596904011672151 + 8.787477624506896E-05i
-3.28338106255133E-05 + -0.000299803071262054i,4.18176657928362E-05 + -0.000173759174454384i,-0.0001247408068774023 + 0.0001008106328717808i,-0.00016097891171589447 + -2.018696106685843E-05i,8.486230979121792E-05 + 0.00014519452125340065i,-5.4325257883772626E-06 + -0.00010158509557382766i,-0.00025673450303975346 + 7.041839822184175E-05i,-0.0002961509353452191 + -0.00017833150779335356i,-0.00019620129518973403 + 5.079423069839283E-05i,-0.00015528401031601348 + -0.00011430427134163922i,5.628048603565567E-05 + 0.00014207959447514243i,-0.00013521100928438803 + -0.00012215665792742123i,-0.00022338790654003786 + 4.353130774861593E-05i,-0.00041768380750592624 + -0.00012861253302991424i,8.992174350345917E-05 + 5.7678274309012326E-05i,-0.00020610991709842875 + -0.0001729975367003489i,8.272567672546019E-05 + 1.6085667546455392E-05i,-0.00018107994998026031 + -7.758638981451743E-05i,0.0003358243071346512 + -0.00030949122576260925i,6.783709904264638E-05 + -0.00045046844177534193i,-0.00023765655393217966 + -0.00019008192643007904i,-0.0003139147388134095 + -0.00024305696836724234i,-0.00014997752914547478 + 0.0002985699809722499i,-0.0004492472288393013 + 0.00029270513747072104i,4.948046457495887E-06 + 0.0004050590950452231i,-0.00027353525889882397 + 0.00017773278049057522i,-0.00014845303419840937 + 0.00021888469548847044i,-0.000389373671012213 + -8.517480074210458E-05i,-0.0001538624060336178 + 0.0004183212518947513i,-0.0003967821053558138 + 0.00018368216299343923i,-9.941063833958838E-05 + 0.00035496831709216936i,-0.0002555274956198371 + 5.778814644630792E-05i,7.641278114443642E-05 + -0.0007186982019158209i,-8.45307066041904E-05 + -0.0008255345901544282i,0.00016994178446237505 + -0.00010039471449511217i,-0.00015852530000164036 + -0.00028198029318592365i,0.0001405418946486772 + 9.773431994415107E-05i,-0.00013922852453899744 + -6.26509016231333E-05i,-0.00011850183099063673 + -4.5322958105531474E-05i,-0.0003073870445220752 + -0.0001893173882301656i,0.00025756246762466444 + 0.0002431525471922487i,-2.2111834097504213E-05 + 7.99907122309177E-06i,-0.00014714293870503407 + -0.00019556641477699307i,-0.00033248275556679104 + -0.00031612958714830974i,-0.00020880638779964146 + 7.415733065350761E-05i,-0.0003021529293820048 + -7.182661458500577E-05i,-0.00020689820055723004 + -8.44138504203992E-05i,-0.00038806971374244503 + -0.00040269008635365836i,-7.323888439554166E-05 + 0.00021270415723742905i,-0.00024762762661065333 + -8.808553163350308E-05i,0.00035333079211527946 + -5.735412340233842E-05i,-3.620583610845174E-05 + -0.00023188006293458445i,-0.00028555689769009296 + -0.0002564072660817618i,-0.0005049663015426997 + -0.00041414976931613683i,0.0004141225883658483 + 0.00043811840458763974i,0.00022802961203426147 + 0.00031779498002939367i,-0.00015311367068107976 + 9.300829720316708E-05i,-0.00046242745968333936 + 0.00015080232882794402i,-0.00031874371200330594 + 0.00036500499202489457i,-0.0004676481237133026 + 0.00013663195732029925i,-3.516491817949557E-05 + 0.00048458886662952134i,-0.0003200936734586381 + 0.00032279518347212455i,9.360440165552298E-05 + -1.8714884544367152E-05i,-0.00028843351753569225 + -4.188009532472625E-05i,0.00039410596787582084 + 1.287521595281975E-05i,6.420810233461618E-05 + -0.0001997661426705043i,-0.00020248614153270592 + 0.0001952161786181263i,-0.0005351905689739727 + 0.00011915779297150321i,3.3370654095113346E-05 + -0.0002470883488467944i,-0.00013493675641565098 + -0.0002597060503628996i,-0.00026479496823682654 + 0.0002287688835160238i,-0.000551228991950227 + 0.0001103888955566378i,1.586501910607548E-05 + 0.00025619923462422796i,-0.0002997879443346685 + 0.00020795562552163542i,-3.690809505862495E-05 + 0.0004544505754131072i,-0.00033014503793722737 + 0.00028301808432485635i,0.00016643214161628575 + 0.00011287340884311185i,-9.615492014926032E-05 + -0.00010147103106389276i,-0.0002689320939293749 + -0.00017416415078148377i,-0.0004642077922478975 + -0.00042018086472621146i,0.0001874403119069358 + 0.0002838093619877151i,-0.00010389439130867508 + 1.5446232203470164E-07i,-5.0925276796887776E-05 + -0.00017116507041409118i,-0.0004135601815668824 + -0.00023068899064385191i,-5.645593413152918E-05 + 0.00019134862584502715i,-0.00025289904890410506 + 0.00012267569114946366i,-0.0002070874770221154 + -2.3414383401152982E-05i,-0.0003875387441099456 + 6.311082252880836E-06i,7.184984553418569E-05 + -4.1447247270347994E-05i,-0.00016513036622606858 + -0.00030183448720673596i,-0.00010614259109198558 + 0.00031043766828600406i,-0.0003573614199324908 + 5.9081242393640796E-05i,-0.00018706625642206918 + 0.0002053442689862815i,-0.00037724353244597607 + 0.00015723007091135238i,-0.00032474602802161844 + 0.00028693885227339805i,-0.0005738908392963194 + 0.00022307404650368155i,-0.0002560708836734723 + -0.000494679876890488i,-0.0003655165016716073 + -0.000645974579969807i,-5.90594786563451E-06 + -0.000226570842257882i,-0.00011752892709983208 + -0.0001600601656636406i,9.460101618988866E-05 + 0.00025466571459920506i,-0.00021458024214588757 + 0.00019529362162097125i,-0.00028788845566001 + 0.00020645537019965267i,-0.0005449237062352113 + 6.057670901908948E-05i,0.0003082337610963059 + 9.019479202156363E-05i,-1.3677885463932526E-06 + 0.0001543481104869418i,4.7528553549889936E-05 + -7.741169954569716E-06i,-0.0001114008913556795 + -0.0001619773719395661i,-2.8932570149460193E-05 + 0.000283333700377445i,-0.0001677263719014449 + 0.00016364852703409374i,-0.0004041733747012211 + 0.00033342679735397967i,-0.0005576004364820949 + 0.00014651244544376757i
-5.70505305316922E-05 + -0.00021339144830248i,-0.000192639449878214 + -0.000160182663886018i,-3.4212157643170345E-05 + 0.0001663512020350262i,-0.00018696185548978025 + -5.483926900480319E-05i,0.00025182202106594046 + 0.000313396486919485i,-2.8209674922477976E-05 + -0.00012877083851796923i,-0.00012002300496173912 + 0.00021071599561552496i,-0.0003635342677988693 + -0.00014380182730039894i,-0.00012186394076555848 + 0.0001506747011462451i,-0.00018572020689118312 + -0.00011840423859549003i,0.00017006829913351285 + 0.00016390406448515206i,-0.00023035579407374845 + -0.00015202022416687633i,-0.00010077532875924022 + 0.00025941074712544355i,-0.0004382331493404656 + -9.413212514206002E-05i,0.0001538607772459368 + 0.000146934810088642i,-0.0001759445525120268 + -0.00020545665285154658i,5.917050132638816E-05 + 7.683188551293503E-05i,-0.00029123232684385183 + -0.00011770112424613788i,0.0002302948455616328 + -0.00030084835612677254i,-0.00012717131022263939 + -0.0005477623182277091i,-0.00021694058233053895 + -3.2822185011810585E-05i,-0.0004665686754893346 + -0.00019207697289185896i,2.4284147670110743E-06 + 0.0003881695707983798i,-0.0004184240462891828 + 0.0003269243285193211i,0.00024567312121059355 + 0.00046464099048116925i,-0.0002812920772188 + 0.0001380038879210932i,-7.236432860641702E-05 + 0.0002580511079019416i,-0.0005109737527414387 + -0.000102742839780651i,7.592113747322808E-05 + 0.0005942598100851442i,-0.00025448587830198316 + 0.00010861650443837596i,5.327699079222593E-05 + 0.00041529391948300006i,-0.00026948055129505854 + 3.0860704140901286E-05i,-0.0001137514893968892 + -0.0005836535170501613i,-0.0003800954055738706 + -0.0009325588257097758i,0.0001635877282805071 + -8.67189446933578E-05i,-0.00023363760241472195 + -0.0003924852135368811i,0.00020204603784015473 + 0.000122441745257411i,-0.0001414424331535403 + -7.800491860511745E-05i,-4.36174915540759E-05 + 0.00017778046096020327i,-0.0004096449546691384 + -0.00021325800889160205i,0.0003665349907691585 + 0.00023134327421723796i,-5.662053593976638E-05 + -7.786391937715085E-05i,-6.77828101678406E-05 + -1.886742085595218E-05i,-0.0005166907977284003 + -0.0003168460001121452i,-8.434541503037512E-05 + 0.00019663236445533548i,-0.00031054914410580923 + -4.162997268891535E-05i,-0.0003053688722962513 + 7.409302596815593E-05i,-0.0005034816745304375 + -0.000313375381098386i,9.91360632021071E-05 + 0.0002933469902419448i,-0.00021035858175721787 + -0.00013455727771373693i,0.00035813641412690215 + -5.260177579634941E-05i,-0.00020956153532600556 + -0.00037197830854290083i,-0.00025512964553146584 + 2.6218054201353203E-05i,-0.0006608827454870814 + -0.0002671951239799425i,0.000672763956605113 + 0.00030250003525865096i,0.0002201965476139533 + 2.6694364082135106E-05i,-2.141186080492858E-05 + 0.0002741722079031369i,-0.0004752178935544319 + 0.00011232369216474127i,-6.769399775074343E-05 + 0.0005686160155307878i,-0.0003806336969448732 + 0.0001526955598066498i,0.00023180020110977268 + 0.0005986081861599358i,-0.00022758513876852806 + 0.00025802337559746157i,0.00016470050262453695 + 0.00010448741312307563i,-0.00039690775111775816 + -0.00011401154722222285i,0.0003917377910772172 + -1.2281692380880026E-05i,-4.336264115589871E-05 + -0.00029541868636227104i,-5.4672736911590906E-05 + 0.00039243302492106145i,-0.00044792580066811683 + 8.126210159560263E-05i,9.056255374242888E-05 + -0.00015703510468641723i,-0.0004086832157813051 + -0.00041361766293990454i,-8.264005873783054E-05 + 0.00042966936128192303i,-0.0004649251933744152 + 0.00014104407524192044i,0.00015009942927736764 + 0.00034685467428223433i,-0.0002824726530151451 + 0.00016138550597269693i,0.0002532367533769079 + 0.0004863049240081479i,-0.0002648316978984387 + 0.00020499822063599457i,0.00023824958692848764 + 0.0001496343958354904i,-0.000141678910550594 + -0.00015926040589593922i,-0.00022045707410762357 + -5.5673964090620305E-05i,-0.0006130420356057814 + -0.0003252483147461314i,0.0002573210874567224 + 0.0002901802828607155i,-0.00013871351843208575 + -0.00015622683928484814i,-8.582360677626076E-05 + 6.055525495875057E-05i,-0.0005311966019091957 + -0.00019929600749903791i,5.886180267158454E-05 + 0.00017779218686843348i,-0.0003053218841889849 + 5.180842227612071E-05i,-0.0001519496358459417 + 0.00014516852582393508i,-0.00037457762223110937 + 4.653174137642971E-05i,8.601999462015953E-05 + -8.098062609422665E-05i,-0.0003338046450994599 + -0.0004737543255439224i,1.3703233007014488E-05 + 0.00044125563391875727i,-0.000350096973655946 + 0.00011235749214130844i,7.410107323923458E-06 + 0.0002961908641035416i,-0.0003832637463106929 + 9.158578225668752E-05i,-0.0002561994717191037 + 0.00047291694502255374i,-0.0005568406935698202 + 0.00017479052306510525i,-0.00040675297137713945 + -0.00028722006525582297i,-0.0006518026206567911 + -0.0006492536947573511i,-1.969973039225679E-05 + -0.00010524606288513471i,-0.00035072531025285826 + -0.0002447455506982671i,0.00017062549970382643 + 0.0003230075929790713i,-0.00019079375247074723 + 0.00011071483085704167i,-0.0001856347028768801 + 0.0004427655279643283i,-0.0005336273084965583 + 0.00014645949981255152i,0.0003472063204733286 + 0.0001294934015600236i,-0.0001451869497757995 + 5.477510452196472E-06i,5.5645737951111954E-05 + 7.41688719719519E-05i,-0.00020974162804460276 + -0.0002617736149714213i,0.00016867723694377937 + 0.00031294213787429117i,-0.00013923556873823362 + 8.253808564964161E-05i,-0.0002624427731605115 + 0.0005271904369762805i,-0.0004840697016681382 + 0.0002469379364152111i
-0.000245921804105367 + -0.000159015673587317i,-0.000258031942441767 + -6.08780733800445E-05i,-0.0001484528485112212 + 0.00011205255123413503i,-0.00012684995745624943 + 1.4800846897780805E-05i,0.00013785620694061748 + 0.00019072525519896533i,2.0829694119112963E-05 + -6.8579992514855E-05i,-0.0002522813990800751 + 0.00017160781601716738i,-0.000324379201657427 + -9.727234123039245E-05i,-0.0002359494596929083 + 4.765710003030568E-05i,-0.00017182817398887632 + -1.599998371790997E-05i,-2.2564471579216994E-05 + 8.090827395846665E-05i,-0.0002285333317965391 + -0.00012181324891341895i,-0.00013822185758922655 + 0.0002842813581748297i,-0.00031174192712813607 + 4.349117818894481E-05i,-1.3732890563182059E-05 + 0.00018200965513091825i,-0.00024282536316939634 + -0.0001430742588358744i,6.183866927389358E-05 + 6.685949259603153E-05i,-0.0002467828491580109 + -3.11799625967762E-05i,-8.672043412365515E-05 + -0.0003483581663009037i,-0.0002846818082582848 + -0.0005706742941750763i,-0.0003685274493244221 + 9.638363597455555E-05i,-0.0005723208778967378 + -4.499596632837019E-05i,-2.5234094453459136E-06 + 0.0003704889352849372i,-0.00015430278491248629 + 0.0003335385613083799i,0.00021340446287613184 + 0.0003111819045834194i,-9.756120154616284E-05 + 0.0001215105570362333i,-0.0002671002310518416 + 0.00023955816590350788i,-0.0005256142995385828 + 1.8849421101793845E-05i,6.676271404792037E-05 + 0.000534289471737543i,-0.000141120762063869 + 0.00019627879681746418i,9.332959963550664E-05 + 0.0003558893142773881i,-0.00015701172055880742 + -4.14013836095142E-05i,-0.000534126406410145 + -0.0006002412359547929i,-0.0005614851350116059 + -0.000752210636473089i,-9.93949115890013E-05 + -0.00017363719030945583i,-0.0003101681070304028 + -0.00039817342213452247i,5.1889190101647485E-06 + 2.9997163450954998E-05i,-0.00015837389463509453 + -3.68378906910599E-05i,-0.00025099568032827923 + 0.00024602759837322695i,-0.00034453625176506463 + -4.340952335457864E-05i,0.0002981996725994124 + 4.41492674400298E-05i,-9.191508993179904E-05 + -7.804121443292995E-06i,-0.0002557166038034175 + 6.188183247249766E-05i,-0.0005183728389756643 + -0.00020949393987138858i,-0.00020469904571831284 + 0.00025916110384166904i,-0.00019986299414772237 + 3.9016536694344843E-05i,-0.0004409078468776487 + 0.0001202063669792516i,-0.0005230906871317236 + -7.818046163948597E-05i,1.4350765614125854E-05 + 0.0001886778240226686i,-0.0001856305799480391 + -0.00011953335287118039i,0.00012036537856531522 + -0.00016438888842471467i,-0.0003047107064961 + -0.0003617486647415297i,-0.0004758960949219856 + 0.0001643892000724582i,-0.0007563445304398513 + 4.34862502493135E-05i,0.0005931114304014318 + 4.924506375061671E-05i,0.00027524093377926984 + -0.00012201706036586977i,-4.62329412826347E-05 + 0.00027717694815426844i,-0.0003969683830299641 + 0.00022209859365879226i,-5.9950484142686506E-05 + 0.0005173076999529192i,-0.0001972877981354135 + 0.00020450639209836075i,0.00022944662937699864 + 0.0004730643223446681i,-3.791967322966067E-05 + 0.00021424752314320956i,-2.5362792847731853E-05 + 0.00011106097938603475i,-0.000403664957015119 + 1.9840736790844264E-05i,0.0002553715487555199 + -0.00014594148995328464i,-7.6686972133704E-05 + -0.0003556550515192826i,-9.124069576916806E-05 + 0.00032085048763125576i,-0.00035511373123352057 + 0.00013659796395662204i,-0.0001951595360272025 + -0.00011086949875411528i,-0.0004767165386195849 + -0.0002195233522841174i,-0.00015489659662529815 + 0.00039461619109955266i,-0.0003389690926588948 + 0.00031761206638572786i,0.00016743078693556664 + 0.00023303591902610897i,-0.00015104927408088963 + 0.00019292356157321809i,0.00020789709429899246 + 0.0003525239614697876i,-0.00011324572505889592 + 0.00024094664396649156i,0.00010260367451381793 + 0.00010780940766794557i,-9.534843128966274E-05 + -9.685937808947511E-05i,-0.0004559503948548909 + 4.6816078780602024E-05i,-0.0007029445114146714 + -0.00010702655868608581i,0.0002028574982460968 + 5.92600440351254E-05i,-7.28227727445894E-05 + -0.00015839624493404277i,-0.00022376974852746204 + 4.5064023413963545E-05i,-0.0005319199931302241 + -6.110239838722985E-05i,4.0381721386794374E-05 + 0.00011831604454877231i,-0.00022111567724174142 + 0.00014735602115177162i,-0.0001546676763999147 + 0.00015669680696245257i,-0.0003098916793513434 + 0.00013606487806824288i,-0.00017645238610812893 + -8.32815660114797E-05i,-0.000430613766563266 + -0.0003877826826519483i,-2.1294078009389855E-05 + 0.00037714395024597677i,-0.0001710000752502002 + 0.00013442767693624963i,2.470422143207761E-06 + 0.00024530882864710684i,-0.00021858554814022826 + 0.00014945008635179968i,-0.00030830164773942235 + 0.0004890441757142177i,-0.0004628445377140654 + 0.0003881982240069917i,-0.0007659204608654727 + -0.00012004984562299214i,-0.0008842188791061665 + -0.00039605486499163963i,-0.0003148306998507862 + -0.0001473636196127268i,-0.00043279509016235537 + -0.00023807179118679085i,0.00014557134147788613 + 0.00016133943464461057i,-0.00019411195082408338 + 0.00010303525283400463i,-0.0002143614580825822 + 0.0004483875564167376i,-0.0004043830248007324 + 0.0002945177120982079i,0.00019882705944353177 + -2.327552741937741E-05i,-0.0001654097642207822 + -4.0976876367032405E-05i,-0.00019793924005850715 + 1.8484857156942563E-05i,-0.0003469157139520414 + -0.0001532183813641926i,0.0001104925875035086 + 0.00025049795855997334i,-9.46377864967152E-05 + 9.63626571980372E-05i,-0.000188078447951386 + 0.0005448188578855402i,-0.000416625134531532 + 0.0002863634416339503i
-0.000175309578085806 + 2.53861565100613E-06i,-0.00027807926093102 + 4.10234379397641E-05i,1.0681014826533857E-05 + 0.0002459133569711759i,-0.0001013850427404143 + -7.38739004553963E-05i,0.0002019069284334847 + 0.0003210077794086159i,8.037447061432896E-05 + -0.0001787553285269519i,-0.00010690283343511607 + 0.000334942394238297i,-0.00018791078859910703 + -7.630518647640373E-05i,-0.0001862100963879584 + 0.0002884365449238111i,-0.0001238717798702321 + -5.9451709669181084E-05i,5.420396245884783E-05 + 0.00021079646228796696i,-0.00021036216787747005 + -0.00026094126494952537i,-2.0161454502871454E-06 + 0.00038441282284209713i,-0.0001283983309255546 + 6.413871027961155E-05i,0.00014711530351998558 + 0.00030267341551579814i,-9.934093326740629E-05 + -0.0001280828731808642i,4.173847546799318E-05 + 0.0002168833653829903i,-0.00019815183366399348 + -0.00014725318078895452i,-0.00021981813762037285 + -0.00024391270251528967i,-0.00037230465836605737 + -0.0006180777324210632i,-0.00036132871438631855 + 0.0004154274613972103i,-0.0005192066028638184 + -2.200622411726466E-05i,0.0001631282884586626 + 0.0005001163634006011i,1.5104645840715022E-05 + 0.00032942148197133317i,0.0003748183928578669 + 0.00039808638583857644i,-8.491525828288108E-05 + -4.9068660297141676E-05i,-0.0001348866363769007 + 0.0005043670505254893i,-0.00033776226015434064 + -5.612333767776267E-05i,0.00026944128561670974 + 0.0005263672123000676i,6.712913229050691E-06 + 1.989674331648623E-06i,0.00023975200532177167 + 0.0005290872033535563i,4.621289449362426E-06 + -6.333247703167433E-05i,-0.0006790865619751485 + -0.0003472096182857889i,-0.0007229504210441957 + -0.0006868632060883393i,-0.0001071434171807435 + -5.088571476677672E-05i,-0.00036804166347397644 + -0.00046716950234223815i,0.0001465177080111352 + 0.00018249038265580724i,-9.120304622764395E-05 + -0.0002609119015799412i,-6.646727574155827E-05 + 0.000314929174960579i,-0.00025389125044434914 + -4.658323009494076E-05i,0.0003241637745488283 + 7.306907376148095E-05i,2.445450543788335E-05 + -0.00031152498945516606i,-0.00017888103966692893 + 0.00024971201794176117i,-0.0003964639610901348 + -0.00021506140853510053i,-0.0001205343344166092 + 0.0004191010275666679i,-0.00013278297183611195 + -1.839136718423905E-05i,-0.00030084487759923263 + 0.00045044665346204876i,-0.0004821203058287868 + -5.038328909577498E-05i,0.00017303205485628314 + 0.0002549400129375723i,-5.2700376892269496E-05 + -0.0002254292454840047i,6.618384143417117E-05 + -8.109683040398326E-05i,-0.00028130652212150455 + -0.0004459862304805516i,-0.000414685589873625 + 0.0004998037114113112i,-0.0006987245923895573 + 0.00014666104200654253i,0.0006271106907824376 + 6.335564804084441E-05i,0.00029009533667484873 + -0.00042350986285795357i,5.226705734679118E-05 + 0.00038203998842319386i,-0.00023586716723512243 + 0.00011378189734052749i,0.00016949041148846687 + 0.0007147651480441918i,1.868804361897018E-05 + 0.00016701005462352558i,0.0004328813034949438 + 0.0004413047582476347i,9.90590880390673E-05 + 8.145472205042924E-05i,4.1480639783379584E-05 + 0.0002835587481597108i,-0.00033570985830077416 + -1.9436992724738332E-05i,0.0002083943382661648 + -6.812099386181639E-05i,-0.00011980556093624656 + -0.0004557043942144272i,8.288827351641923E-05 + 0.00040904661857133536i,-0.00017144051740389276 + 0.00010543995807577878i,-0.00017357370288729367 + 0.00013916527842399343i,-0.0004655612215116391 + -0.000247757641753555i,6.979231181703961E-05 + 0.0005272409002428772i,-0.00021376756323321033 + 0.0002633003996595645i,0.0003127177529994919 + 0.0003169367663835216i,-0.00010336849593328092 + 5.722932490164227E-05i,0.0002970339816184379 + 0.0004367327029716878i,-5.66495206374882E-05 + 2.144786359041419E-05i,0.00015104782803222156 + 0.00020420308816617065i,-7.817391897528819E-05 + -0.00026828299996222446i,-0.0003591339310756608 + 0.0002763870617800951i,-0.0006482693509441064 + -7.161215905299734E-05i,0.00028684771967509254 + 0.00016694383159535144i,7.121020934651663E-06 + -0.0002889498190105908i,-0.00016786273940079424 + 0.00026529712141524575i,-0.0004978693275125585 + -6.9843526470841E-05i,6.213597105696861E-05 + 0.00022587850073762725i,-0.0001983753115936424 + -8.032500243313792E-06i,-1.1884517857739533E-05 + 0.00035143916504700075i,-0.00021959705270987401 + 0.00017335849088611862i,-0.0001923181487421349 + 0.0001071139422698069i,-0.000524272850544595 + -0.0003858594945681387i,0.00015944567022746134 + 0.0004904115802272868i,-3.8338746317608074E-05 + 2.5127680729504475E-05i,0.00010157325451149169 + 0.00023581446841699i,-6.624160528244881E-05 + 6.0098921884202095E-06i,-0.0001483220182591355 + 0.0006322537192032357i,-0.00029554190861480457 + 0.0003614008745772904i,-0.0007591270960609636 + 0.00015151940634656233i,-0.0009053271967514635 + -0.0003134744539411599i,-0.00029959082976767706 + 0.00010979037827330462i,-0.000432137518009641 + -0.00018700074067167923i,0.00023272130061061813 + 0.00031273339112358457i,-8.277362167391135E-05 + -2.0396200657496918E-05i,6.276001831610025E-05 + 0.0005728708085002389i,-0.0001678098854003925 + 0.00026335718845949083i,0.00017507684686151413 + -2.1207304255158294E-05i,-0.00014814775174336214 + -0.0001794747643349909i,-0.00010140041817616745 + 0.00017805018997061323i,-0.0002720232439163984 + -0.0001689830568567219i,0.00016829416526429263 + 0.000276791843562717i,3.1977286647361245E-05 + -8.415932862890654E-05i,-6.118398674446276E-05 + 0.0007166809593551594i,-0.00013931125371260418 + 0.0002864992197570681i
