-0.000123509811218717 + -0.000185816492282249i,-5.43370716891703E-05 + 0.000108880956752347i,-7.28411331494194E-05 + 0.00012069979376852665i,5.071663128313179E-06 + 0.00031324592013704953i,-8.395079199842895E-06 + -1.727643376478597E-07i,5.414409025784921E-05 + 0.00035664180229350717i,-0.0001899194878394113 + -4.7373884293887954E-05i,-0.0001128122748512385 + 0.00017994706843012015i,-0.00015719857758834135 + 1.9930643004305648E-05i,-7.662960497470964E-05 + 0.00024885458295237557i,-0.00032657083732062 + -0.00029294284046063504i,-0.00026280196152392646 + 5.070382852253795E-05i,-0.00022879173169266056 + 1.38122186626301E-05i,-0.0001068065594863312 + 0.0002706973870342607i,-0.0002569285839608532 + 5.0665036687530784E-05i,-0.00011044882913167095 + 0.00020181975285520458i,-2.5966465594980754E-05 + 0.00013603060381650787i,-8.217694304109791E-05 + 0.00042034402213975613i,-0.00041615699479741235 + 8.533894321173859E-05i,-0.00022089982851963795 + 0.0004570039190575205i,-7.161768941238845E-05 + -0.0001256649875726265i,-2.3587474420552515E-05 + 0.00016484618741273788i,-0.00028995045765986544 + -0.0001894498758068969i,-0.00020636162389712205 + 4.061878059707266E-05i,-0.00050676238001617 + 5.7905829787172454E-05i,-0.00030030276288368 + 0.0004362925128842437i,-2.2428453692763716E-05 + 9.098416175926274E-05i,0.0001909386931650859 + 0.00027194515041771593i,-0.0001560311744629759 + 0.00012836664678707958i,-0.00013195670978300865 + 0.0002717666717179039i,-0.0003810863540219605 + 0.00012774488625459752i,-0.00019344670086534688 + 0.0005356624777597545i,-0.00016320857852896844 + 1.921679382034732E-05i,-1.6223420426426458E-05 + 0.0002992004576615471i,-0.00015718366338883296 + 3.335970044341764E-05i,-2.162160668051581E-05 + 0.0003928895287962672i,-9.422454497962024E-05 + 5.833697920651021E-05i,5.8466618106640096E-05 + 0.0003631641276797162i,-0.000302564806364549 + -0.00044033912809159006i,-0.00017443644825651552 + -6.694714214438806E-05i,-0.0002941881303976111 + 4.49914823183807E-05i,-0.00011568000166363042 + 0.0003485966634548525i,-0.00029755677316164195 + -0.0001191711231588511i,-0.00021538710064967386 + 9.953133165205091E-05i,-0.00021571884363157077 + -9.119900167841813E-05i,-0.00011286993723186135 + 0.00015597177408467326i,-0.00016818686881730043 + -0.00011012637645555451i,-0.00019825305573829664 + 0.0001568017296141111i,-0.00019604095413155485 + -0.00020054848571031514i,-5.424116843920132E-05 + 0.00012817219932734585i,-7.366418215974788E-05 + -6.558610044301486E-05i,-8.582969443255727E-05 + 0.00018268726396676707i,-0.00025959324396712273 + 1.4679282715555706E-05i,-0.0001607494782701318 + 0.00014956558844989718i,-7.284137316967766E-05 + -3.110794404314118E-05i,-8.126966981591577E-06 + 0.00010497206609589941i,3.0398608434994423E-05 + -3.433616049894241E-05i,-0.00016526917533141343 + 0.00026290643631433i,0.00035844867021837687 + 2.9709032668093894E-05i,0.00024750048094339383 + 0.0002886701614646529i,-6.333906050662514E-05 + -0.0001611810228437781i,2.3506457277010245E-05 + 0.00021851881833308116i,-0.00023898131925682793 + -9.084472395389908E-05i,-0.0001284652098920193 + 0.00017206308221697563i,3.411824331937514E-05 + -0.0002513185816659661i,0.00013410293230761667 + 0.00010817554646313294i,-0.0006855969540679939 + 0.00020417570859819354i,-0.0006820884900800295 + 0.00040289830876026947i,0.0001409908725962205 + -0.00020270518856076465i,0.000248392140896154 + 0.00015029276913800681i,-0.0001249448632392775 + -6.187557135849033E-05i,-2.6512952885887955E-05 + 0.00016849076983255367i,-0.0003850183542335826 + 0.00013019652521345862i,-0.0003407596868903434 + 0.0002317829145982038i,-0.00016145425772384625 + -4.375787370616843E-06i,-6.313873335348202E-05 + 0.0002798665120132803i,-0.00029258778402070645 + 3.5919880833106465E-05i,-0.00021907440379018785 + 0.0003122625784905589i,-0.0002231379426321445 + 1.4080670415811366E-05i,-8.74798178613464E-05 + 0.0004181490440413091i,0.0002063605940969895 + 0.0005057471107415417i,0.00014385491126619887 + 0.0007650697018078044i,-0.00024815310748932076 + 0.00014538943742859627i,-0.00010013244388754972 + 0.00041098393250217066i,-0.00024061927548658647 + 8.751423893352293E-05i,-0.00019026687864863464 + 0.0002513877805772303i,-0.0003743577811747068 + 0.0001663223282372302i,-0.000343462369124401 + 0.00048149085895328025i,-0.0003040357786673283 + 9.903113887160675E-06i,-0.0001799117811897518 + 0.0002606655373268609i,-0.0002892431400364268 + -2.6588245543598305E-05i,-0.00021429888992310643 + 0.00034069627699380233i,-0.00031554065992893756 + -1.4044207741678231E-05i,-0.0001947284531895442 + 0.0003523342845122088i,0.00011913848829288322 + 0.0004546637819223299i,0.00019677563311280507 + 0.0006590849507975325i,-0.002589986225664063 + -0.0012132953605867036i,-0.002521065006723475 + -0.0006754544663483464i,-0.0002847725912927497 + -8.603779554220315E-06i,-8.747275800452798E-05 + 0.00027458859059635094i,-0.00023024907376408465 + -7.3204199236639135E-06i,-6.807760649544907E-05 + 0.0003287880239362341i,-0.00025017101394265913 + -8.612126617707873E-05i,-0.00013531067006093128 + 0.0002730536783800713i,-0.00031019279248898447 + -4.211123005953089E-06i,-6.407706525850535E-05 + 0.00018797024638876253i,-0.00011556125366932838 + 6.351691440320984E-05i,-0.00011401016047162794 + 0.0003831797469685943i,-0.00016661370909612654 + 0.00015071901729224766i,3.4381118999779294E-06 + 0.0004933110077964855i,-0.0002620250552561853 + -0.00020227568836137948i,-0.00019405073097845648 + 0.0001420151183898261i
-0.000194583439837654 + -0.000129605561436002i,-7.29333308486475E-05 + 8.91080206192401E-05i,6.698863547509093E-05 + -0.00010659906762583074i,7.476565041928095E-05 + 0.0002001849779613899i,-6.920598530110526E-06 + -0.00018582008560393814i,0.00016331255971747052 + 0.00020597310357422312i,-0.00016010299431891412 + -6.503007300783013E-05i,-6.807005604636723E-05 + 0.0002529931491687397i,-0.00010801257291004479 + -9.283047281592182E-05i,1.9383556808470968E-05 + 0.00034873699573193103i,-0.00039590000453091896 + -0.00011022176902208995i,-0.0003592351892743963 + 0.000250065772474345i,-0.00014546749633371394 + -9.261807573249703E-05i,7.468272792751738E-07 + 0.0003170229164271049i,-0.00025109006226855656 + -4.154273889089971E-07i,-5.346133857948635E-05 + 0.0003290641594876633i,-2.2953641622552942E-05 + -9.047210357096892E-05i,1.7277699870962346E-05 + 0.0003485092675162603i,-0.00023592702678796657 + 0.0001066450230978638i,-6.78101334430533E-05 + 0.0005666395997658465i,-0.00011707842948020858 + -0.00019032414721227548i,-8.797193172975601E-05 + 0.0001494919116605159i,-0.0003900969255533166 + -4.135580542623845E-05i,-0.00029062634905561974 + 0.0002915866247697445i,-0.00027512114672228436 + 0.00018023640428737185i,1.5811660587776898E-05 + 0.0005973774582279315i,-0.00010017580421042648 + -8.699305306330718E-05i,0.0001544531335830701 + 0.0002157654959223134i,-0.00015533257466028563 + 0.00010369004263113944i,-4.527892269388878E-05 + 0.00034163006138940576i,-0.00018379038844317162 + 7.461616413397322E-05i,0.00012891908714090413 + 0.0004985169113330889i,-0.0001402152736310382 + -0.00010501985132365916i,-7.67932589948605E-06 + 0.00022958134165229155i,-3.106446042694264E-05 + -5.772750172997077E-05i,9.970186432957071E-05 + 0.00040263920481511256i,-2.8606076700556486E-05 + -0.0001481493254075194i,-4.396815431325038E-06 + 0.0001981899955769934i,-0.0005814994004780566 + -0.0002624069083944262i,-0.0004337029855336575 + 0.00018619210427272057i,-9.426068048016071E-05 + -7.72900828505395E-05i,0.00011686378801000342 + 0.0003311222531484092i,-0.0002934502084018332 + -2.0043476271159105E-05i,-0.00012875938397753975 + 0.00023225396872882548i,-0.00016591234647103455 + -0.0002243569491940595i,-9.927276141005735E-05 + 0.00013051616358568965i,-0.0001702559558876595 + -0.00010240401557563912i,-0.00016340415086606817 + 0.0002938188608556019i,-0.000259039726521841 + -0.00015475666960633225i,-9.881644729022467E-05 + 0.0002448607358492231i,-0.00015532763812620604 + -0.0001258303148232917i,-8.849220348770846E-05 + 0.00022004131817922033i,-0.00019726098057513817 + 2.3522624122905344E-05i,-5.27573838264408E-06 + 0.00023622040350077043i,-9.882754034316604E-05 + -7.510032471736058E-05i,1.4834351929430333E-05 + 0.00017306464665046514i,3.6577608377086094E-05 + -0.00012167692339449217i,-4.967249607364768E-05 + 0.0002788362194100779i,0.0002139941743516194 + -0.0003145868105951927i,0.00018343701954076056 + 0.00011089036695863811i,-4.984276201413929E-05 + -0.0002251215705325461i,9.251837278174933E-05 + 0.0002971349632194071i,-0.0002565576931074181 + -8.260205021466238E-05i,-0.00017205220789251092 + 0.0002668751353080074i,-8.803969841687933E-05 + -0.00037616414510586207i,2.6260659719661546E-05 + -5.556078654984768E-05i,-0.0001401347312084611 + 0.0003970907085007737i,-7.908832623530891E-05 + 0.0007743452318981329i,-0.00015834648130057773 + -0.00048022932410427184i,5.16437818630657E-05 + -4.285703338621107E-05i,-0.0001513552201475455 + -0.00017582907170496986i,-4.033746403752348E-05 + 0.00016142747297110207i,-0.0001774587700391438 + 0.00020332953105245934i,-2.676458414858308E-05 + 0.00040989144715275667i,-0.00016121499845542694 + -4.1911025398835E-06i,-4.1732736933598155E-05 + 0.000385922244989671i,-0.0002405054744443467 + 3.7882544850680714E-05i,-0.000157581176442343 + 0.00047766712643531174i,-0.00010021347454999585 + 5.441171736939129E-05i,3.609149047684263E-05 + 0.0005233141584978282i,0.0004363154006055565 + -2.5703247759022792E-05i,0.00048190533982545985 + 0.00036807527758715773i,1.1042527641421027E-05 + 0.00011440058424740793i,0.00016579923088600777 + 0.0004248141619380323i,-0.0001772779711569813 + 6.087365322699299E-05i,-5.688389048014908E-05 + 0.00032069844059111845i,-0.00014651566017533993 + 0.0002544268859020259i,-4.5982338468293284E-05 + 0.0006704333078938429i,-0.00019945096812715721 + -1.4483746864888262E-05i,-0.00013338107681328473 + 0.00031943568912372897i,-0.00026196054700190877 + 3.3458070604846396E-05i,-0.0002589243586969644 + 0.00047334297048909113i,-0.00020849078301805546 + 8.450147209851154E-07i,-5.543038706271502E-05 + 0.00041675017467320604i,0.0003606593830394873 + -2.3408637888148983E-05i,0.0005321062534544777 + 0.0002777305298945271i,-0.00366144558685461 + 0.0012309420749348507i,-0.003431138365954338 + 0.001774461878425424i,-0.0001841314042387152 + 2.57385651721902E-05i,3.824541708750491E-06 + 0.00035074309581913587i,-0.00022257325992280767 + 6.457910373025847E-06i,4.112332803711207E-05 + 0.0003664671459370772i,-0.0003004366472420148 + -0.00011428943680203127i,-0.00010330565774715843 + 0.0002951445908353254i,-0.0003321664585870836 + -4.140384949412696E-06i,-6.188744159870948E-05 + 0.00029498172358070494i,-7.34892801049937E-05 + -7.12817021406353E-06i,5.75009588887754E-07 + 0.00039365524344343075i,-0.00019445607647008796 + -8.381455189424391E-05i,6.210180082206653E-05 + 0.00037738187468655776i,-0.00032464167003684455 + -0.00018710486462610848i,-0.00023308614375766316 + 0.00032251691466441914i
-0.000170182912496983 + -0.000133542009491967i,-7.55003936782286E-05 + 0.000163033376531198i,-4.53772469441744E-05 + -0.0002664075683758289i,1.0257552185030226E-05 + 0.0001246522324428966i,-3.999948777589424E-05 + -0.00035002289644784463i,6.149956726885872E-05 + 0.00011920058214641588i,-0.0001922584752358976 + -6.143256400716658E-05i,-9.929924788278412E-05 + 0.0002910404057525321i,-0.00022394856543842554 + -0.00011651966582949371i,7.643439562855755E-05 + 0.0003091830937504539i,-0.0003192803729282835 + 5.069097590013983E-05i,-0.00016236427527407696 + 0.00042615054868210906i,-0.00018580136681125824 + -0.00014959365434991974i,-4.2606152359757763E-05 + 0.00028631032868874556i,-0.00018398150884911912 + 1.3228353575003937E-05i,-2.442366786304245E-05 + 0.00036825158229933255i,-2.108360869674081E-06 + -0.00021632827840408189i,-1.9714870468674146E-05 + 0.00018685043398556432i,-4.7149601238493384E-05 + 0.00013814866515157793i,0.00010099382979900956 + 0.0005332686002989764i,-0.0002278591931182643 + -0.00022704911653613038i,-0.00011571988079473037 + 0.00017539421681636732i,-0.0002625800771250357 + 5.185200002698071E-05i,-0.000131312705179928 + 0.0004207765615291734i,-8.032761781788239E-05 + 1.9887875851483727E-05i,0.00016624512973749422 + 0.00046967107124013446i,-0.00023053817974762748 + -0.00014481577815509355i,5.48667261169784E-05 + 0.00020624605243075854i,-3.1875481950326574E-05 + 3.17736767861566E-06i,4.453322099965426E-05 + 0.00030273351113075384i,-1.911779081048169E-05 + -0.0001886453761019246i,0.00022065230759356244 + 0.00040986190527750473i,-0.0002290219217203398 + -0.0002333504071574805i,-0.00010541172057773496 + 0.00014844351801105392i,-0.00011232508569796314 + -0.000157131548527913i,3.541865548114604E-05 + 0.0003437861946537284i,-0.00017441749660749735 + -0.00030424247691457845i,-9.197353163440576E-05 + 0.00016539756172897355i,-0.0006222816983465267 + -3.284945717420278E-05i,-0.0003849558423438519 + 0.0005025313722969874i,-4.823181822999236E-05 + -0.0002718054132180575i,7.553897546940643E-05 + 0.00018373365804021002i,-0.0003014309524598803 + -9.861516635036703E-06i,-0.00014262007466916033 + 0.00033729424061009774i,-0.00021769490519770815 + -0.0002639502799002919i,-0.00011642118154047347 + 0.00014389864191746902i,-0.0001620644237907789 + -0.00011002328166379546i,-0.00014532260634974432 + 0.0003303221498438525i,-0.00020721446581225636 + -0.0001324409454341047i,-1.8730419350840062E-05 + 0.00034459795756429715i,-0.00014265859253857256 + -6.569504129192409E-05i,-8.439333792330716E-05 + 0.00028678609750413636i,-0.00012776852202613215 + -8.534857583052413E-05i,8.206351062349583E-05 + 0.00020696182369600024i,-8.524898109241875E-05 + -0.0001546906106767992i,-1.6474387217206723E-05 + 0.00016718182603488375i,-1.1382395084598279E-05 + -0.0002116621486431428i,-9.520194434517438E-05 + 0.00026832497423810996i,-7.282164919505148E-05 + -0.0003145612232638756i,-7.348614518212914E-05 + 0.0001315650560503662i,-6.93486687610646E-05 + -0.00018834811752417994i,6.800460190442482E-06 + 0.00026448802678639684i,-0.00022898473968037349 + -4.017598226182101E-05i,-0.00015150063780556576 + 0.000345470552076198i,-0.0002564180283412854 + -0.00034601905093312673i,-0.00011123660363658678 + -2.9503050860713893E-05i,0.0002732260200730548 + 3.6304532189338723E-05i,0.00032076814790068576 + 0.00044329531089328363i,-0.000410880966302774 + -0.0004123133414247438i,-0.00031352698396408985 + 8.47520161325757E-05i,-0.00027978391186328955 + -0.00024236247332981377i,-0.00013016313200398522 + 0.0001936292329010911i,6.21289631163504E-05 + -3.467486681992435E-05i,0.00022450018578101024 + 0.0002240781175268808i,-4.0051528870088985E-05 + -6.830350999895918E-06i,6.075148090393631E-05 + 0.0004182444725375949i,-0.0001274098700884212 + 0.00011836422507077855i,-2.180501804323465E-05 + 0.00046536566823732466i,-5.7376385371367393E-05 + -8.936953359214117E-05i,0.00011242580315277672 + 0.0003324643551768821i,0.00017921762180896978 + -0.0005282169948165544i,0.00020570380328990715 + -7.556375353584064E-05i,1.3563894923903316E-07 + -0.0002487423297670306i,0.00026833320567087106 + 6.876199843110301E-05i,-0.00015487403565348808 + -9.677624013936851E-05i,-5.497368380663859E-05 + 0.0002130604396500698i,4.622264590101657E-05 + 1.1068303891217506E-05i,0.00018046945681297777 + 0.00047830236773540317i,-0.00015405373535945204 + -2.6871806894934438E-05i,-3.7741559654636216E-05 + 0.00033848125706850674i,-0.0001277965114288209 + 5.7519766236397414E-05i,-6.4526231559847E-05 + 0.0005600399635733048i,-0.00010771198226187221 + -0.00011834964989661092i,0.0001073241957479365 + 0.0003674743562243545i,0.00011427673024768672 + -0.000503629954161798i,0.0002303693453402241 + -0.0001402145294791796i,-0.0007983424728333542 + 0.004313576087958126i,-0.0005527121988827429 + 0.004854389324061729i,-0.00016895454257551796 + -9.699680822985468E-05i,5.815055021974189E-06 + 0.000280288532684162i,-0.0002079734721085833 + -6.684754781137765E-05i,6.677843516713902E-05 + 0.00021968820289658208i,-0.00020489040254381707 + -0.0001053629562109608i,-9.022466864832497E-06 + 0.00034613881110909066i,-0.0002909780428721501 + -4.5289290123376095E-05i,-0.00011612891049123218 + 0.00037710791122401964i,-9.975703420491753E-05 + -0.00012967990243550087i,-4.466389022030732E-05 + 0.0003999369365486084i,-0.00018911372052027073 + -0.0002664596265537595i,-4.362278726973827E-06 + 0.0002342928845588043i,-0.0002780965657984071 + -4.712193302508759E-05i,-0.000176534588275204 + 0.0004170789579163301i
-0.000217605015946809 + -0.000130178040668978i,-4.08117975109963E-05 + -3.56092409907335E-05i,-0.00026328142213173156 + -0.00026723514376727483i,1.777003103435042E-05 + 4.6166957905994046E-05i,-0.0003067128051117993 + -0.0003827729787356634i,-7.079435826454877E-05 + 6.617598591870798E-05i,-0.00014118318687022672 + -0.00011970020969343511i,7.00610698865028E-05 + 0.0002189419029752214i,-0.0002244562933826227 + -0.00014258594762262962i,6.959013044804355E-05 + 0.00024284702863197965i,-0.00015714586432317906 + 5.125616775923369E-05i,9.436959191372889E-05 + 0.00037904234962197645i,-0.00033436965521731166 + -0.00018231368339231276i,-7.581421977223046E-05 + 0.0002326648435840687i,-0.00014523485266745875 + -4.01157402806607E-05i,0.00011569621509190933 + 0.00023805957082866688i,-0.00028543031921944367 + -0.00030781037271699225i,-8.917347461859602E-05 + 4.4121077741752834E-05i,1.291341637960838E-05 + -4.187089740369284E-05i,0.0002785690915880256 + 0.00023766765580790863i,-0.000331089196833752 + -0.0002427434022770484i,-0.00012915818476548767 + 0.00015128560406054098i,-0.00015529499298607061 + 6.478131362074049E-05i,3.760536319084427E-05 + 0.0003856852174295057i,4.3749476750114725E-05 + -0.00021280071614919083i,0.0003867882785474053 + 0.00016605162995416534i,-0.0002669652814553957 + -0.00014408877270397823i,5.6681676794935025E-05 + 0.00017369444693079246i,-4.572996966135323E-05 + -0.00017459931757147498i,7.757665931337754E-05 + 1.836108850861737E-05i,-0.0001412623842503471 + -0.00032136134757630643i,0.0001597504857321151 + 0.00020775405529692146i,-0.00037272277456679257 + -0.00015812354239818453i,-0.00014394099934771342 + 0.0001534362967036342i,-7.190202671021313E-05 + -0.00022502290091223163i,6.0522668743745406E-05 + 0.00024958530261893043i,-0.0003404590764550183 + -0.0002941052045619465i,-7.77199400596647E-05 + 6.576528062406453E-05i,-0.0004397403125171383 + 0.00021556565886785464i,-7.490612352469198E-05 + 0.0006282747205018141i,-0.00021433238243650008 + -0.0003767682214835506i,9.056812736545238E-06 + 4.0979464544738656E-05i,-0.00023218064723327966 + -1.570465597405487E-05i,9.227692730316384E-06 + 0.0002849310530039161i,-0.00028459082964236835 + -0.00022557963973651181i,-5.0028216395012745E-05 + 0.00010340322951642052i,-9.969031753261964E-05 + -0.0001470008658925467i,-1.830930961171428E-05 + 0.0001611189809931793i,-0.000137399418380821 + -7.175444761478139E-05i,7.512358943279074E-05 + 0.00032441752968995517i,-0.0001233003849503929 + -0.00010011619448259758i,5.2053195285089746E-05 + 0.0002990719460257262i,-6.82707880239118E-05 + -0.00013973455960698984i,0.00015584881767507862 + 6.798058004809519E-05i,-0.00015162111435778033 + -0.000226043583547739i,7.130457733805858E-05 + 1.3540340163661868E-06i,-5.7255313123680576E-05 + -0.00017721076895277834i,-2.0974959601587613E-05 + 0.00013505454674228582i,-0.00011515220186610146 + -0.00022629460632473235i,-2.626848477734118E-05 + 0.0001443301192512628i,-0.00017155177492925627 + -0.0002294325835805909i,0.00010932853955207509 + 0.00012746188326950465i,-0.00017967300766282 + 1.5294626455128133E-06i,-6.547386538021329E-05 + 0.00032718620940096936i,-0.0004125767816541173 + -0.00020025412651582543i,-0.00019751082267681675 + 0.00011593771985217647i,7.864276176992308E-05 + -0.00033046561569070307i,0.0002279039969062793 + 3.594609959074931E-05i,-0.000448746494638455 + -0.00018583782807952203i,-0.0002660493116583543 + 0.00019277627401684093i,-0.00027794891851166265 + -0.00013178066384646076i,-8.922057792236018E-05 + 0.00018371682847102995i,-5.9616582684535225E-05 + -0.0002630533404747314i,0.0001884757114774074 + -9.243849129036716E-05i,-0.00010393045871272301 + -0.00020026025098279947i,0.00018964850305691177 + 0.00018229680974647195i,-7.798894497901883E-06 + 1.2358975636155731E-05i,0.00021716250568149385 + 0.00028495390298941995i,-0.00011653183323285446 + -0.00019351526489205356i,0.0001502763588044224 + 0.00022650483110573402i,-0.00016130231765598403 + -0.00042710847279809407i,-8.763201028088765E-05 + -4.660171836465204E-05i,-0.00028653426115536076 + -0.0003568557060537463i,2.5859582832397547E-06 + -3.437945799399042E-05i,-0.00029676092484482743 + -0.0001710024363760152i,4.161502386887924E-06 + 0.00011976510999238228i,-0.00014707430327288288 + -0.00026663897271792935i,8.677715655146309E-05 + 0.000123591954254272i,-0.00011461684739868966 + -0.00017778484779269914i,6.378833509727391E-05 + 0.00020447801894581518i,-8.29557314321218E-05 + -7.98723129115671E-05i,0.00011052697931573081 + 0.0003485766578320264i,-0.0002311332307235359 + -0.00023169348484351188i,1.4265713296571937E-05 + 0.00025217260385509375i,-0.0002428721607412808 + -0.000382649089712226i,-1.9134015903581105E-05 + -0.00012383726000242404i,0.0032395967393389685 + 0.0020194557223473333i,0.003591886723791684 + 0.0023806786945798904i,-0.0002883032767811008 + -0.00022422327908887824i,4.94273463356133E-05 + 0.00010280449370520321i,-0.00028391035053060217 + -0.00017002349588645743i,7.333356473388502E-05 + 0.00010801321042904214i,-0.00013494442214497305 + -0.00018332355613900526i,9.51741659802695E-05 + 0.00021091063486483182i,-0.00019213456131113267 + -0.0001127383160991347i,9.56060773170476E-05 + 0.0002808837605257769i,-0.00021510881094949166 + -0.00011651189902094891i,7.980387035287732E-06 + 0.00027536099188635294i,-0.0003496848878868799 + -0.00031958991405625403i,-6.483677176161238E-05 + 0.00015033576546478612i,-0.00016313893791054018 + -9.706395246626816E-05i,3.0250356520896766E-05 + 0.0002092227252240768i
-6.38168534268967E-05 + -0.000210688095773091i,-4.97856063525753E-05 + 4.0930517439537E-05i,-0.00015453504808425177 + -0.0001390756418518697i,-0.0002022990341501064 + 0.0002393281547449415i,-0.0002782562391536049 + -4.0220620915371505E-05i,-0.0002946072078784853 + 0.00041271815872122i,-0.00016372890572674637 + -6.687189755899485E-05i,-0.00012195695796635031 + 0.0003487924906202987i,-0.00020589530482745223 + -1.4381369399141286E-05i,-0.00012293824846032703 + 0.0004366152687144206i,0.00014989726238803753 + 1.5127971344850481E-05i,0.00022725986891154057 + 0.0003927389491409718i,-0.0002382297685994328 + -1.6857184819995467E-05i,-0.0001747763694360235 + 0.0003881598699334711i,-7.735971156031603E-05 + 2.36885282864843E-05i,-1.1038703865225023E-05 + 0.0003410535090912791i,-0.00028607476199360947 + -0.0001851333716663493i,-0.0003969566517091983 + 0.00030228103268941075i,3.815951366207586E-05 + -0.00038990003099163617i,3.780814185951137E-05 + 9.611172192810835E-05i,-0.0002563128118974355 + -1.9531682211766828E-05i,-0.0003000806754875646 + 0.0003726923210361321i,-2.6915457252274597E-05 + 2.0193839055745796E-05i,-5.2325762708779934E-05 + 0.00041586828094828564i,-0.00013121410176605201 + -0.00032730476191156736i,-1.69082075108158E-05 + 9.699350796805646E-05i,-0.00015697517562294978 + 7.029946760461926E-06i,-1.7744362802255816E-05 + 0.0003631211084852028i,-0.00011588063418430466 + -0.00010201096146541086i,-0.00016260143474504366 + 0.0001334053001736719i,-0.0002166494392872674 + -0.00029164817597737274i,-0.00016097997416427643 + 0.00024827292014824456i,-0.0003201801651726429 + 6.9931023108667935E-06i,-0.00021246298079183828 + 0.0004307859467843667i,-0.00011985113491745232 + -0.00023888137858198505i,-0.00019480454286216955 + 0.00031444574735979525i,-0.00033455670791161763 + -0.00012990618159973725i,-0.0002615428331836946 + 0.0002604082022376555i,8.463674227732425E-05 + 0.00013521751272696806i,0.00013282005723559844 + 0.0007011271891803299i,-0.0002096465314993346 + -0.0001819608545282412i,-0.00025217970042257085 + 0.0002555887661540727i,5.159682487962823E-06 + 3.284284975582571E-05i,-5.9023844202719876E-05 + 0.00031150298675806465i,-0.00015858177513418043 + -8.397693916258454E-05i,-0.00019306774846939562 + 0.00033755110488385145i,-7.063626956839578E-05 + -0.00014136599783688643i,-0.00014118456678916287 + 0.00034289727004659033i,1.813929933450088E-05 + -3.362034455233424E-05i,3.660015526616708E-05 + 0.00042956140911892235i,3.6076151648181823E-05 + -5.9710078984416835E-05i,-0.00011026306243851451 + 0.0002769174541651998i,-4.8848674262308866E-05 + -0.00010871351770099442i,-2.5443459350208268E-05 + 0.00019957137806291103i,-0.00013315744363381172 + -0.00010705688200979457i,-0.0001519956215600996 + 0.0002229991464187619i,1.841718870945764E-05 + -6.547124541234965E-05i,-0.00017901467729622552 + 0.0002793089752044213i,-4.068678134893502E-05 + -6.02120914050775E-05i,-0.00017507169735115038 + 0.00029827782502475154i,-8.640382721775382E-05 + -0.00010848703583303055i,-1.2423658978962053E-05 + 0.00029124562916916466i,-9.111689235048108E-05 + 5.193683015210648E-05i,-0.00016341289542864918 + 0.000462050689305255i,-0.00028769036965011385 + 1.73795827846846E-05i,-0.00029047648985324983 + 0.0003612129136791073i,-2.5294696706136527E-05 + -0.0003051499610409629i,-0.0001304103766607412 + 7.977198235859403E-05i,-0.0003137291617671212 + 4.7128609905353604E-05i,-0.00029258278916351156 + 0.0004718925761198211i,-0.00017685775313698164 + -9.255675253336849E-05i,-0.00018417762319559406 + 0.00030696365475217473i,-0.00010762421264171886 + -9.881529955265954E-05i,-0.00016183735235413303 + 9.211644353798893E-05i,-0.00013807104646748722 + -0.0001721084422836009i,-3.614507875485966E-05 + 0.0002865939955553076i,-5.224460175588548E-07 + -5.396925061900586E-05i,4.0715544846280335E-05 + 0.00026592460250699976i,-5.912200707010152E-05 + -4.122980370500578E-05i,-7.982857687987501E-05 + 0.0004162024899282338i,-0.00010755943659556964 + -0.00021667925601625459i,-0.00023471467385979226 + 0.00022801921418017909i,-0.0003232570424480815 + -7.217879974665976E-05i,-0.0002744062807675915 + 0.00022411857561309052i,-0.00023799687092235905 + -1.1588118051577824E-05i,-0.00021764242309782507 + 0.0003681419452476288i,-0.0002925924238449098 + -0.00014919843291345797i,-0.0002514887829921431 + 0.0003034714497018105i,-0.00015989814404141075 + -0.00016946012341911184i,-0.00015930076687493134 + 0.00026153782608503154i,7.152547554964308E-05 + -0.0001920089790794946i,-2.6551962212172353E-06 + 0.00038996613474384347i,-0.00018280161235876562 + -6.741303523510593E-05i,-0.00020018089882540757 + 0.00040707507209295293i,-0.00019020219194129965 + -0.00019139581422172777i,-0.00015655033420406992 + 0.0001472979495061053i,0.0027463473720720096 + -0.001326382392364993i,0.002716777584619161 + -0.0007672214913853173i,-0.00025151425368522847 + 9.240835071101637E-07i,-0.00018093332050621294 + 0.0004021805447801155i,-0.0002575710115565636 + -0.0001547038981027895i,-0.0001633001270857451 + 0.00021266708019197967i,-0.00014116360416119598 + -0.0001802001836629343i,-0.00014990709261888626 + 0.0002292531307947289i,-9.877944197578198E-05 + -6.421802601516859E-05i,-6.729230507650894E-05 + 0.00034863785729899796i,-0.00018131725147023134 + 6.625527264079095E-05i,-0.00022595697804732876 + 0.0004630590672842345i,-0.0003044788236080564 + -0.00015508346686527426i,-0.0002582432998001564 + 0.0004625399024676778i,-0.00017864915162778044 + -0.00013759949495121106i,-0.00017676052402715612 + 0.0002347927077143627i
